id,coauthors
2998,0
2999,0
3000,0
3001,1
3002,1
3003,0
3004,1
3005,1
3006,0
3007,0
3008,1
3009,0
3010,1
3011,0
3012,1
3013,1
3014,1
3015,1
3016,0
3017,1
3018,1
3019,0
3020,0
3021,1
3022,0
3023,0
3024,0
3025,1
3026,1
3027,1
3028,0
3029,1
3030,0
3031,1
3032,1
3033,1
3034,0
3035,1
3036,0
3037,0
3038,0
3039,0
3040,0
3041,1
3042,0
3043,0
3044,0
3045,1
3046,1
3047,0
3048,0
3049,0
3050,1
3051,0
3052,1
3053,1
3054,0
3055,0
3056,0
3057,1
3058,1
3059,0
3060,0
3061,1
3062,0
3063,1
3064,1
3065,1
3066,1
3067,0
3068,0
3069,1
3070,0
3071,0
3072,1
3073,1
3074,0
3075,0
3076,0
3077,1
3078,0
3079,0
3080,1
3081,0
3082,0
3083,0
3084,0
3085,1
3086,1
3087,1
3088,1
3089,0
3090,1
3091,1
3092,0
3093,1
3094,1
3095,1
3096,1
3097,1
3098,0
3099,1
3100,0
3101,0
3102,0
3103,1
3104,0
3105,0
3106,1
3107,1
3108,1
3109,1
3110,0
3111,1
3112,1
3113,0
3114,1
3115,1
3116,1
3117,1
3118,1
3119,0
3120,0
3121,0
3122,1
3123,0
3124,1
3125,1
3126,1
3127,0
3128,1
3129,0
3130,1
3131,0
3132,0
3133,0
3134,1
3135,1
3136,1
3137,0
3138,1
3139,0
3140,1
3141,1
3142,0
3143,0
3144,0
3145,1
3146,0
3147,1
3148,0
3149,0
3150,0
3151,0
3152,0
3153,0
3154,0
3155,0
3156,0
3157,1
3158,0
3159,1
3160,0
3161,0
3162,1
3163,0
3164,0
3165,1
3166,1
3167,0
3168,1
3169,0
3170,1
3171,1
3172,0
3173,1
3174,0
3175,0
3176,1
3177,1
3178,1
3179,0
3180,1
3181,1
3182,1
3183,1
3184,1
3185,0
3186,0
3187,0
3188,0
3189,1
3190,0
3191,1
3192,0
3193,0
3194,0
3195,0
3196,0
3197,1
3198,0
3199,1
3200,0
3201,0
3202,0
3203,1
3204,0
3205,1
3206,0
3207,1
3208,1
3209,0
3210,0
3211,0
3212,1
3213,1
3214,0
3215,0
3216,1
3217,0
3218,0
3219,0
3220,1
3221,1
3222,0
3223,0
3224,1
3225,1
3226,1
3227,0
3228,0
3229,0
3230,0
3231,0
3232,0
3233,1
3234,1
3235,0
3236,0
3237,0
3238,1
3239,1
3240,1
3241,0
3242,1
3243,0
3244,0
3245,0
3246,1
3247,0
3248,1
3249,0
3250,0
3251,1
3252,1
3253,0
3254,0
3255,0
3256,1
3257,0
3258,1
3259,0
3260,1
3261,0
3262,1
3263,0
3264,0
3265,0
3266,1
3267,1
3268,1
3269,0
3270,1
3271,0
3272,0
3273,0
3274,1
3275,0
3276,0
3277,0
3278,1
3279,1
3280,0
3281,1
3282,1
3283,0
3284,1
3285,0
3286,0
3287,1
3288,1
3289,0
3290,1
3291,0
3292,1
3293,0
3294,1
3295,1
3296,1
3297,0
3298,1
3299,0
3300,0
3301,0
3302,1
3303,0
3304,1
3305,1
3306,1
3307,0
3308,0
3309,1
3310,0
3311,1
3312,1
3313,1
3314,0
3315,1
3316,1
3317,0
3318,0
3319,1
3320,1
3321,1
3322,1
3323,0
3324,1
3325,1
3326,0
3327,0
3328,0
3329,1
3330,1
3331,1
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,1
3340,1
3341,0
3342,0
3343,0
3344,1
3345,1
3346,0
3347,1
3348,0
3349,1
3350,1
3351,0
3352,0
3353,1
3354,1
3355,1
3356,1
3357,1
3358,0
3359,0
3360,1
3361,1
3362,0
3363,0
3364,0
3365,1
3366,0
3367,0
3368,0
3369,1
3370,1
3371,0
3372,0
3373,1
3374,1
3375,1
3376,0
3377,1
3378,0
3379,1
3380,1
3381,0
3382,1
3383,0
3384,0
3385,1
3386,0
3387,1
3388,1
3389,1
3390,1
3391,0
3392,0
3393,0
3394,1
3395,0
3396,0
3397,1
3398,1
3399,0
3400,1
3401,0
3402,0
3403,0
3404,1
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3411,1
3412,0
3413,0
3414,1
3415,0
3416,0
3417,0
3418,0
3419,1
3420,1
3421,0
3422,0
3423,1
3424,0
3425,0
3426,1
3427,0
3428,1
3429,1
3430,1
3431,1
3432,0
3433,1
3434,1
3435,1
3436,0
3437,1
3438,1
3439,0
3440,0
3441,1
3442,0
3443,1
3444,0
3445,0
3446,0
3447,0
3448,1
3449,1
3450,0
3451,1
3452,0
3453,0
3454,1
3455,0
3456,1
3457,0
3458,0
3459,0
3460,1
3461,0
3462,1
3463,0
3464,1
3465,0
3466,0
3467,0
3468,1
3469,0
3470,0
3471,1
3472,0
3473,1
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,1
3483,0
3484,1
3485,1
3486,1
3487,0
3488,0
3489,1
3490,1
3491,1
3492,0
3493,1
3494,0
3495,1
3496,0
3497,1
3498,0
3499,0
3500,0
3501,1
3502,1
3503,1
3504,1
3505,1
3506,0
3507,0
3508,0
3509,0
3510,1
3511,1
3512,0
3513,0
3514,1
3515,0
3516,0
3517,1
3518,1
3519,1
3520,1
3521,1
3522,0
3523,0
3524,1
3525,0
3526,0
3527,0
3528,1
3529,1
3530,0
3531,0
3532,1
3533,1
3534,1
3535,1
3536,1
3537,1
3538,1
3539,0
3540,1
3541,1
3542,1
3543,1
3544,1
3545,1
3546,0
3547,1
3548,0
3549,0
3550,1
3551,0
3552,1
3553,0
3554,0
3555,0
3556,1
3557,0
3558,1
3559,0
3560,0
3561,1
3562,1
3563,1
3564,1
3565,0
3566,0
3567,1
3568,1
3569,0
3570,1
3571,1
3572,0
3573,1
3574,1
3575,1
3576,1
3577,0
3578,0
3579,1
3580,1
3581,1
3582,0
3583,0
3584,0
3585,1
3586,0
3587,1
3588,0
3589,0
3590,0
3591,0
3592,1
3593,1
3594,1
3595,0
3596,1
3597,1
3598,1
3599,0
3600,0
3601,0
3602,1
3603,1
3604,1
3605,0
3606,1
3607,1
3608,0
3609,1
3610,0
3611,0
3612,1
3613,1
3614,0
3615,1
3616,1
3617,1
3618,0
3619,1
3620,0
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,1
3628,0
3629,0
3630,0
3631,0
3632,1
3633,1
3634,0
3635,1
3636,0
3637,0
3638,0
3639,1
3640,0
3641,0
3642,0
3643,0
3644,0
3645,0
3646,1
3647,1
3648,1
3649,0
3650,1
3651,1
3652,1
3653,0
3654,1
3655,1
3656,0
3657,0
3658,0
3659,0
3660,1
3661,1
3662,1
3663,0
3664,1
3665,1
3666,1
3667,1
3668,1
3669,0
3670,1
3671,1
3672,1
3673,0
3674,0
3675,1
3676,1
3677,1
3678,0
3679,0
3680,0
3681,1
3682,1
3683,0
3684,0
3685,1
3686,0
3687,1
3688,1
3689,1
3690,1
3691,1
3692,1
3693,0
3694,0
3695,1
3696,1
3697,0
3698,1
3699,0
3700,0
3701,1
3702,1
3703,1
3704,0
3705,0
3706,1
3707,1
3708,0
3709,1
3710,0
3711,1
3712,1
3713,0
3714,0
3715,1
3716,0
3717,0
3718,0
3719,0
3720,0
3721,1
3722,0
3723,1
3724,0
3725,0
3726,0
3727,1
3728,1
3729,1
3730,0
3731,1
3732,0
3733,0
3734,0
3735,0
3736,0
3737,1
3738,0
3739,0
3740,0
3741,1
3742,1
3743,0
3744,0
3745,0
3746,0
3747,0
3748,1
3749,0
3750,0
3751,0
3752,0
3753,1
3754,0
3755,0
3756,0
3757,0
3758,1
3759,1
3760,1
3761,0
3762,1
3763,1
3764,0
3765,1
3766,1
3767,1
3768,0
3769,1
3770,0
3771,0
3772,0
3773,0
3774,0
3775,1
3776,1
3777,1
3778,0
3779,0
3780,1
3781,0
3782,1
3783,0
3784,0
3785,0
3786,0
3787,1
3788,0
3789,0
3790,0
3791,0
3792,1
3793,1
3794,1
3795,1
3796,1
3797,0
3798,0
3799,1
3800,1
3801,1
3802,0
3803,0
3804,1
3805,1
3806,0
3807,0
3808,0
3809,0
3810,1
3811,1
3812,0
3813,0
3814,1
3815,1
3816,1
3817,0
3818,0
3819,1
3820,1
3821,1
3822,1
3823,1
3824,1
3825,1
3826,1
3827,1
3828,0
3829,0
3830,1
3831,0
3832,1
3833,1
3834,0
3835,1
3836,1
3837,1
3838,1
3839,0
3840,1
3841,0
3842,0
3843,0
3844,1
3845,1
3846,1
3847,0
3848,1
3849,1
3850,1
3851,0
3852,0
3853,0
3854,1
3855,0
3856,1
3857,1
3858,1
3859,1
3860,1
3861,1
3862,0
3863,1
3864,0
3865,1
3866,0
3867,0
3868,1
3869,0
3870,1
3871,0
3872,0
3873,0
3874,1
3875,0
3876,1
3877,1
3878,1
3879,0
3880,1
3881,1
3882,1
3883,1
3884,1
3885,1
3886,0
3887,0
3888,1
3889,1
3890,0
3891,0
3892,0
3893,0
3894,0
3895,1
3896,0
3897,1
3898,0
3899,1
3900,1
3901,0
3902,0
3903,1
3904,1
3905,1
3906,0
3907,1
3908,1
3909,1
3910,1
3911,0
3912,0
3913,0
3914,1
3915,1
3916,1
3917,0
3918,0
3919,0
3920,1
3921,0
3922,0
3923,0
3924,1
3925,0
3926,1
3927,0
3928,1
3929,1
3930,1
3931,0
3932,1
3933,1
3934,0
3935,1
3936,0
3937,1
3938,0
3939,1
3940,1
3941,0
3942,1
3943,1
3944,1
3945,0
3946,0
3947,1
3948,0
3949,1
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,1
3957,0
3958,0
3959,1
3960,0
3961,0
3962,1
3963,0
3964,0
3965,0
3966,0
3967,0
3968,1
3969,1
3970,1
3971,0
3972,0
3973,1
3974,0
3975,0
3976,1
3977,1
3978,0
3979,1
3980,1
3981,1
3982,0
3983,1
3984,1
3985,0
3986,1
3987,1
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,0
3996,0
3997,1
3998,0
3999,0
4000,0
4001,1
4002,1
4003,1
4004,0
4005,0
4006,1
4007,1
4008,1
4009,0
4010,0
4011,0
4012,1
4013,1
4014,1
4015,1
4016,1
4017,1
4018,0
4019,0
4020,1
4021,1
4022,0
4023,0
4024,1
4025,1
4026,0
4027,1
4028,0
4029,1
4030,1
4031,1
4032,0
4033,0
4034,1
4035,0
4036,1
4037,1
4038,1
4039,0
4040,0
4041,1
4042,0
4043,0
4044,0
4045,0
4046,1
4047,0
4048,0
4049,0
4050,0
4051,1
4052,1
4053,1
4054,0
4055,0
4056,0
4057,0
4058,0
4059,1
4060,0
4061,1
4062,0
4063,0
4064,0
4065,0
4066,1
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,1
4076,0
4077,0
4078,0
4079,1
4080,0
4081,0
4082,0
4083,1
4084,0
4085,1
4086,1
4087,0
4088,1
4089,0
4090,0
4091,0
4092,0
4093,1
4094,0
4095,0
4096,1
4097,1
4098,0
4099,1
4100,1
4101,1
4102,0
4103,1
4104,1
4105,0
4106,1
4107,1
4108,0
4109,0
4110,0
4111,0
4112,1
4113,1
4114,0
4115,0
4116,1
4117,0
4118,0
4119,1
4120,1
4121,1
4122,1
4123,0
4124,0
4125,1
4126,1
4127,1
4128,1
4129,1
4130,1
4131,1
4132,0
4133,0
4134,1
4135,1
4136,0
4137,0
4138,0
4139,0
4140,0
4141,1
4142,0
4143,1
4144,0
4145,0
4146,1
4147,1
4148,1
4149,1
4150,1
4151,1
4152,1
4153,1
4154,0
4155,0
4156,0
4157,0
4158,0
4159,0
4160,0
4161,0
4162,1
4163,0
4164,0
4165,0
4166,0
4167,1
4168,1
4169,0
4170,0
4171,1
4172,0
4173,0
4174,0
4175,1
4176,1
4177,0
4178,0
4179,0
4180,1
4181,1
4182,0
4183,0
4184,0
4185,1
4186,0
4187,1
4188,0
4189,0
4190,1
4191,1
4192,1
4193,1
4194,1
4195,0
4196,0
4197,0
4198,0
4199,1
4200,1
4201,1
4202,1
4203,0
4204,1
4205,0
4206,0
4207,0
4208,1
4209,1
4210,1
4211,0
4212,0
4213,1
4214,0
4215,1
4216,0
4217,1
4218,0
4219,0
4220,1
4221,0
4222,1
4223,0
4224,1
4225,1
4226,0
4227,0
4228,0
4229,1
4230,1
4231,1
4232,0
4233,1
4234,0
4235,1
4236,0
4237,1
4238,0
4239,0
4240,0
4241,0
4242,1
4243,0
4244,0
4245,1
4246,1
4247,1
4248,1
4249,1
4250,1
4251,0
4252,0
4253,0
4254,1
4255,1
4256,0
4257,1
4258,1
4259,1
4260,0
4261,0
4262,0
4263,1
4264,1
4265,1
4266,0
4267,1
4268,1
4269,0
4270,0
4271,0
4272,1
4273,1
4274,1
4275,1
4276,0
4277,0
4278,1
4279,0
4280,0
4281,0
4282,0
4283,0
4284,0
4285,0
4286,0
4287,1
4288,1
4289,0
4290,0
4291,1
4292,0
4293,1
4294,0
4295,0
4296,0
4297,0
4298,1
4299,1
4300,1
4301,0
4302,0
4303,1
4304,0
4305,1
4306,1
4307,1
4308,0
4309,1
4310,1
4311,1
4312,0
4313,0
4314,0
4315,1
4316,0
4317,0
4318,1
4319,1
4320,1
4321,0
4322,1
4323,1
4324,0
4325,1
4326,1
4327,1
4328,1
4329,0
4330,1
4331,1
4332,1
4333,1
4334,0
4335,1
4336,1
4337,1
4338,0
4339,1
4340,1
4341,0
4342,0
4343,0
4344,1
4345,0
4346,0
4347,0
4348,1
4349,0
4350,0
4351,0
4352,1
4353,1
4354,0
4355,1
4356,0
4357,0
4358,0
4359,1
4360,1
4361,0
4362,1
4363,1
4364,1
4365,1
4366,1
4367,1
4368,1
4369,1
4370,1
4371,0
4372,0
4373,1
4374,1
4375,1
4376,1
4377,0
4378,1
4379,0
4380,1
4381,1
4382,0
4383,0
4384,0
4385,1
4386,0
4387,1
4388,1
4389,0
4390,0
4391,0
4392,0
4393,1
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4400,0
4401,1
4402,0
4403,0
4404,0
4405,1
4406,1
4407,1
4408,0
4409,1
4410,1
4411,0
4412,0
4413,1
4414,1
4415,0
4416,1
4417,0
4418,0
4419,0
4420,1
4421,1
4422,0
4423,1
4424,0
4425,1
4426,1
4427,0
4428,1
4429,0
4430,1
4431,1
4432,1
4433,1
4434,1
4435,0
4436,0
4437,1
4438,0
4439,1
4440,1
4441,0
4442,0
4443,0
4444,0
4445,0
4446,1
4447,1
4448,0
4449,0
4450,1
4451,1
4452,1
4453,0
4454,0
4455,0
4456,1
4457,0
4458,1
4459,1
4460,1
4461,0
4462,0
4463,0
4464,1
4465,0
4466,1
4467,0
4468,0
4469,0
4470,1
4471,0
4472,1
4473,1
4474,1
4475,0
4476,0
4477,1
4478,0
4479,0
4480,0
4481,0
4482,0
4483,0
4484,0
4485,1
4486,1
4487,0
4488,0
4489,0
4490,1
4491,1
4492,1
4493,0
4494,0
4495,0
4496,0
4497,1
4498,0
4499,0
4500,1
4501,1
4502,0
4503,0
4504,1
4505,1
4506,0
4507,0
4508,1
4509,0
4510,1
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0
4518,1
4519,1
4520,0
4521,1
4522,0
4523,0
4524,1
4525,0
4526,1
4527,0
4528,0
4529,1
4530,0
4531,1
4532,1
4533,0
4534,1
4535,0
4536,1
4537,0
4538,0
4539,0
4540,1
4541,0
4542,1
4543,0
4544,1
4545,1
4546,1
4547,0
4548,0
4549,0
4550,0
4551,1
4552,1
4553,0
4554,1
4555,0
4556,0
4557,1
4558,1
4559,1
4560,1
4561,1
4562,0
4563,0
4564,0
4565,1
4566,0
4567,0
4568,1
4569,0
4570,1
4571,0
4572,1
4573,1
4574,0
4575,0
4576,1
4577,1
4578,1
4579,1
4580,1
4581,0
4582,1
4583,0
4584,0
4585,0
4586,0
4587,0
4588,1
4589,1
4590,0
4591,0
4592,0
4593,1
4594,1
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,1
4602,0
4603,0
4604,1
4605,0
4606,0
4607,1
4608,0
4609,1
4610,0
4611,1
4612,0
4613,1
4614,1
4615,1
4616,1
4617,1
4618,1
4619,1
4620,1
4621,0
4622,1
4623,0
4624,0
4625,0
4626,0
4627,1
4628,1
4629,0
4630,0
4631,1
4632,1
4633,1
4634,0
4635,1
4636,0
4637,0
4638,1
4639,1
4640,0
4641,1
4642,1
4643,0
4644,1
4645,0
4646,0
4647,0
4648,0
4649,0
4650,0
4651,1
4652,1
4653,1
4654,1
4655,1
4656,0
4657,0
4658,1
4659,1
4660,1
4661,0
4662,1
4663,1
4664,0
4665,0
4666,1
4667,1
4668,0
4669,1
4670,0
4671,0
4672,1
4673,1
4674,0
4675,0
4676,1
4677,1
4678,0
4679,0
4680,1
4681,0
4682,1
4683,0
4684,0
4685,0
4686,1
4687,1
4688,0
4689,0
4690,1
4691,0
4692,1
4693,0
4694,0
4695,1
4696,0
4697,1
4698,1
4699,1
4700,1
4701,0
4702,1
4703,0
4704,0
4705,1
4706,1
4707,1
4708,0
4709,1
4710,0
4711,1
4712,0
4713,1
4714,0
4715,1
4716,0
4717,0
4718,1
4719,1
4720,0
4721,1
4722,1
4723,1
4724,1
4725,1
4726,0
4727,1
4728,1
4729,1
4730,1
4731,1
4732,1
4733,0
4734,0
4735,1
4736,0
4737,1
4738,1
4739,0
4740,0
4741,1
4742,0
4743,0
4744,0
4745,0
4746,0
4747,1
4748,0
4749,1
4750,1
4751,0
4752,1
4753,1
4754,0
4755,1
4756,1
4757,1
4758,0
4759,0
4760,1
4761,0
4762,0
4763,1
4764,1
4765,0
4766,0
4767,0
4768,0
4769,0
4770,0
4771,1
4772,1
4773,1
4774,1
4775,0
4776,0
4777,0
4778,0
4779,1
4780,0
4781,1
4782,1
4783,1
4784,0
4785,0
4786,1
4787,0
4788,1
4789,1
4790,0
4791,1
4792,0
4793,0
4794,1
4795,1
4796,0
4797,0
4798,1
4799,1
4800,0
4801,1
4802,0
4803,0
4804,1
4805,1
4806,1
4807,1
4808,0
4809,1
4810,1
4811,1
4812,0
4813,1
4814,0
4815,1
4816,1
4817,1
4818,0
4819,1
4820,0
4821,1
4822,1
4823,1
4824,1
4825,1
4826,1
4827,0
4828,1
4829,0
4830,1
4831,1
4832,1
4833,1
4834,0
4835,0
4836,0
4837,0
4838,1
4839,1
4840,1
4841,1
4842,0
4843,1
4844,0
4845,0
4846,0
4847,1
4848,0
4849,0
4850,1
4851,0
4852,1
4853,1
4854,1
4855,1
4856,0
4857,0
4858,0
4859,1
4860,1
4861,1
4862,1
4863,0
4864,0
4865,0
4866,0
4867,0
4868,0
4869,0
4870,0
4871,1
4872,0
4873,1
4874,0
4875,1
4876,1
4877,1
4878,1
4879,1
4880,0
4881,0
4882,0
4883,0
4884,1
4885,0
4886,1
4887,1
4888,0
4889,0
4890,1
4891,1
4892,1
4893,0
4894,0
4895,0
4896,1
4897,0
4898,1
4899,1
4900,1
4901,1
4902,1
4903,0
4904,0
4905,1
4906,0
4907,1
4908,0
4909,0
4910,1
4911,1
4912,0
4913,0
4914,0
4915,0
4916,1
4917,1
4918,1
4919,1
4920,0
4921,0
4922,1
4923,0
4924,0
4925,0
4926,1
4927,0
4928,0
4929,1
4930,1
4931,1
4932,1
4933,0
4934,0
4935,0
4936,0
4937,1
4938,1
4939,1
4940,0
4941,0
4942,1
4943,1
4944,1
4945,0
4946,1
4947,1
4948,0
4949,1
4950,1
4951,1
4952,1
4953,0
4954,0
4955,1
4956,1
4957,0
4958,1
4959,0
4960,1
4961,0
4962,1
4963,0
4964,0
4965,1
4966,0
4967,1
4968,1
4969,0
4970,0
4971,1
4972,0
4973,1
4974,1
4975,1
4976,0
4977,1
4978,0
4979,1
4980,0
4981,1
4982,1
4983,1
4984,0
4985,1
4986,0
4987,1
4988,1
4989,0
4990,0
4991,1
4992,0
4993,0
4994,0
4995,1
4996,0
4997,1
4998,1
4999,1
5000,1
